wcase,wsiter,a14,a15,a01,a03,a11,amt1,cont1,cpt1,dept1,domt1,jelt1,nat1,rct1,rdt1,subt1,AngMan_Cent,Interaction
456,627,1,1,0,19,24,26,20,18,17,18,26,12,16,24,8,-.0752999999999986,0
457,627,1,1,0,23,24,29,15,15,11,22,25,8,17,13,8,2.9247,0
458,627,1,1,0,20,4,27,17,13,14,16,20,7,16,12,13,.924700000000001,0
460,627,1,1,0,27,24,24,23,15,24,17,21,8,15,22,13,-2.0753,0
461,627,1,1,0,19,24,28,13,13,17,15,21,6,12,15,13,1.9247,0
462,627,1,1,0,21,24,32,23,18,10,18,24,10,16,25,10,5.9247,0
463,627,1,1,0,20,24,24,12,13,19,15,19,5,14,13,17,-2.0753,0
467,627,1,1,0,19,.6,22,23,16,13,17,21,8,10,14,19,-4.0753,0
468,627,1,1,0,23,24,29,20,15,15,17,20,12,8,31,11,2.9247,0
470,627,1,1,0,23,12,27,12,12,9,14,23,6,12,14,10,.924700000000001,0
473,627,1,1,0,23,4,23,15,14,9,17,23,7,15.6115351993215,15,16,-3.0753,0
474,627,1,1,0,23,4,26,15,15,16,17,16,6,9,19,21,-.0752999999999986,0
475,627,1,1,0,27,12,31,9,11,9,13,16,4,13,8,13,4.9247,0
2710,632,1,1,0,19,24,21,17,16,12,21,29,9,19,11,13,-5.0753,0
2712,632,1,1,0,27,18,25,13,17,20,17,20,8,17,15,13.9993846153846,-1.0753,0
2770,632,1,1,0,19,8.5,27,18,13,15,17,21,6,15.6115351993215,13,10,.924700000000001,0
2771,632,1,1,0,20,24,24,21,18,14,18,22,8,17,15,11,-2.0753,0
2776,632,1,1,0,19,4,24,14,20,17,18,23,6,15,8,15,-2.0753,0
2779,632,1,1,0,27,8.5,24,19,21,13,19,19,9,9,16,10,-2.0753,0
2783,632,1,1,0,19,8.5,30,11,12,15,15,19,4,15,9,8,3.9247,0
2784,632,1,1,0,23,24,30,13,9,14,16,17,5,20,8,8,3.9247,0
2798,632,1,1,0,33,4,25,27,21,18,20,26,11,13,20,18,-1.0753,0
2803,632,1,1,0,19,8.5,31,13,18,17,16,20,8,11,14,15,4.9247,0
2806,632,1,1,0,20,18,25,21,17,13,17,24,8,16,15,11,-1.0753,0
2828,632,1,0,0,19,4,24,19,18,15,19,18,8,13,16,20,-2.0753,0
2834,632,1,1,0,21,18,23,14,12,13,22,17,7,20,11,8,-3.0753,0
2839,632,1,1,0,21,8.5,28,11,12,13,20,22,7,18,13,9,1.9247,0
2841,632,1,1,0,19,8.5,25,11,11,15,22,28,5,15.6115351993215,11,12,-1.0753,0
2842,632,1,1,0,18,24,23,10,13,10,11,17,4,10,10,16,-3.0753,0
2845,632,1,1,0,21,18,26.0753311258278,21,21,19,16.7000828500414,21,9,16,17,13,3.11258278173909E-005,0
2846,632,1,1,0,20,4,21,16,15,13,18,23,8,17,12,17,-5.0753,0
2847,632,1,1,0,23,24,20,31,15,13,22,32,13,12,16,8,-6.0753,0
2850,632,1,1,0,19,24,21,17,15,9,16,23,6,22,11,13,-5.0753,0
2852,632,1,1,0,20,1,24,18,16,12,19,21,7,15,17,18,-2.0753,0
2884,632,1,1,0,20,24,21,21,16,19,21,24,10,17,20,8,-5.0753,0
2952,632,1,1,0,19,8.5,29,20,15,14,18,21,7,13,13,12,2.9247,0
2974,632,1,1,0,19,18,31,17,11,9,13,9,4,14,11,8,4.9247,0
2975,632,1,1,0,19,18,24,18,17,18,18,24,7,16,16,14,-2.0753,0
2976,632,1,1,0,33,24,25,19,15,14,18,15,7,17,8,9,-1.0753,0
2980,632,1,1,0,19,18,26,18,13,16,19,22,8,18,11,15,-.0752999999999986,0
2982,632,1,1,0,21,8.5,28,18,13,11,20,24,6,18,18,8,1.9247,0
2984,632,1,1,0,45,24,24,19,15,16,18,17,8,11,18,11,-2.0753,0
2986,632,1,1,0,19,24,32,13,9,18,19,18,5,21,11,13.9993846153846,5.9247,0
3035,632,1,1,0,19,8.5,24,16,16,17,16,18,9,15.6115351993215,14,12,-2.0753,0
3069,632,1,1,0,19,18,26,16,9,13,15,13,5,16,8,11,-.0752999999999986,0
3071,632,1,1,0,20.8234575442883,24,33,25,16,17,18,12,7,13,19,9,6.9247,0
3079,632,1,1,0,20,24,30,11,11,9,14,15,4,17,9,14,3.9247,0
3086,632,1,1,0,19,18,26,20,14,10,18,24,8,20,11,13,-.0752999999999986,0
3087,632,1,1,0,19,24,26,20,14,13,15,19,7,15,15,18,-.0752999999999986,0
3092,632,1,1,0,20,24,30,17,11,12,18,19,8,13,21,11,3.9247,0
3093,632,1,1,0,19,24,23,22,20,30,22,28,7,18,15,8,-3.0753,0
3118,632,1,1,0,19,24,19,18,16,14,19,22,11,16,15,16,-7.0753,0
3119,632,1,1,0,20,18,26,21,15,17,25,30,12,13,25,17,-.0752999999999986,0
3120,632,1,1,0,20,24,27,18,14,16,13,22,5,20,9,8,.924700000000001,0
3133,632,1,1,0,20,24,26,14,13,15,16,19,4,23,12,18,-.0752999999999986,0
3364,632,1,1,0,33,.6,21,18,20,20,16,24,6,14,19,9,-5.0753,0
3368,632,1,1,0,19,13.3032903225806,21,20,20,19,19,23,10,20,20,17,-5.0753,0
3441,632,1,1,0,19,18,20,21,16,24,23,30,9,20,16,11,-6.0753,0
3462,632,1,1,0,20.8234575442883,24,27,18,15.0244667503137,14,15,17,8,12,17,16,.924700000000001,0
3464,632,1,1,0,20,2,22,18,19,14,16,19,8,16,13,13,-4.0753,0
3465,632,1,1,0,19,1,24,16,14,13,16,13,5,17,12,17,-2.0753,0
3478,632,1,1,0,19,13.3032903225806,25,21,14,15,19,19,8,15,11,17,-1.0753,0
3508,613,1,1,0,23,24,21,10,9,13,15,17,4,17,10,16,-5.0753,0
3510,613,1,1,0,18,2,25,22,16,15,17,26,9,9,19,23,-1.0753,0
3511,613,1,1,0,23,18,29,12,10,12,13,20,6,23,10,8,2.9247,0
3512,613,1,0,0,19,12,26,26,15,14,22,28,6,20,14,9,-.0752999999999986,0
3513,613,1,1,0,21,24,25,19,15,15,18,17,8,16,17,17,-1.0753,0
3514,613,1,1,0,18,8.5,24,20,19,13,19,22,12,18,12,17,-2.0753,0
3516,613,1,1,0,18,24,21,16,14,15,19,27,6,21,14,18,-5.0753,0
3517,613,1,1,0,19,1,24,19,13,11,16,14,8,7,20,16,-2.0753,0
3519,613,1,1,0,19,8.5,25,13,13,16,18,14,9,15,18,8,-1.0753,0
3520,613,1,1,0,19,24,24,11,11,14.4806324110672,13,15,7,14,10,17,-2.0753,0
3521,613,1,1,0,23,12,27,16,16,14,19,17,6,13,14,8,.924700000000001,0
3530,613,1,1,0,18,4,26,18,15,14,16,17,8,16,12,15,-.0752999999999986,0
3531,613,1,1,0,18,24,25,24,15,21,22,20,9,19,18,22,-1.0753,0
3532,613,1,1,0,20,24,28,20,12,14,15,20,7,20,10,12,1.9247,0
3533,613,1,1,0,27,24,25,17,13,16,16,16,8,15,15,10,-1.0753,0
3535,613,1,1,0,18,24,23,23,14,14,22,23,9,18,18,20,-3.0753,0
3537,613,1,1,0,18,24,23,17,13,15,21,25,8,14,11,11,-3.0753,0
3542,613,1,1,0,33,8.5,25,20,16,15,19,19,8,16,17,17,-1.0753,0
3543,613,1,1,0,21,8.5,27,21,18,18,17,22,9,17,13,8,.924700000000001,0
3544,613,1,1,0,20,1,22,24,18,16,21,23,9,12,18,22,-4.0753,0
3545,613,1,1,0,23,24,23,22,18,16,21,23,11,11,25,18,-3.0753,0
3546,613,1,1,0,33,24,27,19,17,14,16,18,10,21,14,11,.924700000000001,0
3547,613,1,1,0,19,8.5,29,9,11,30,13,16,4,16,8,15,2.9247,0
3548,613,1,1,0,23,24,22,26,16,13,17,21,9,16,22,8,-4.0753,0
3549,613,1,1,0,21,18,26.0753311258278,18,17,12,16.7000828500414,21,6,12,11,17,3.11258278173909E-005,0
3550,613,1,1,0,18,8.5,29,16,14,12,14,16,6,11,24,13,2.9247,0
3551,613,1,1,0,18,24,23,11,11,13,16.7000828500414,21,4,22,9,11,-3.0753,0
3552,613,1,1,0,19,4,26,18,17,16,18,18,8,17,15,14,-.0752999999999986,0
3555,613,1,1,0,23,18,27,17,14,16,17,14,6,12,14,10,.924700000000001,0
3557,613,1,1,0,33,24,27,14,13,13,16,27,10,12,15,8,.924700000000001,0
3558,613,1,1,0,33,24,27,11,10,13,15,18,6,19,9,9,.924700000000001,0
3560,613,1,1,0,27,4,25,17,16,15,16,13,7,8,17,8,-1.0753,0
3561,613,1,1,0,33,24,25,16,13,10,15,16,5,12,13,8,-1.0753,0
3574,613,1,1,0,27,8.5,24,18,15,13,19,26,9,13,14,18,-2.0753,0
3575,613,1,1,0,18,24,29,13,11,8,18,18,5,17,11,8,2.9247,0
3576,613,1,1,0,20,18,26,14,17,9,17,16,5,20,8,20,-.0752999999999986,0
3578,613,1,1,0,19,8.5,28,23,14,16,16,21,8,14,19,10,1.9247,0
3579,613,1,1,0,18,4,25,21,20,24,21,19,8,14,21,13,-1.0753,0
3582,613,1,1,0,21,24,27,20,15,16,21,28,8,19,10,25,.924700000000001,0
3585,613,1,1,0,20,24,21,17,16,12,19,16,8,18,13,14,-5.0753,0
3594,613,1,1,0,33,18,27,18,15,16,17,17,8,15,15,13,.924700000000001,0
3595,613,1,1,0,21,4,27,21,16,16,20,21,8,15,15,8,.924700000000001,0
3598,613,1,1,0,20,12,22,21,15.0244667503137,17,20,19,9,15,18,18,-4.0753,0
3600,613,1,1,0,20,18,28,11,13,8,16,18,4,16,9,15,1.9247,0
3601,613,1,1,0,19,18,25,9,10,12,17,25,7,24,8,8,-1.0753,0
3605,613,1,1,0,23,18,16,22,17,14,14,24,10,15,15,9,-10.0753,0
3606,613,1,1,0,23,24,22,18,16,12,18,18,5,19,11,13,-4.0753,0
3607,613,1,1,0,18,12,25,23,17,23,24,25,10,15,22,18,-1.0753,0
3608,613,1,1,0,27,24,26,18,14,13,17,19,8,14,14,14,-.0752999999999986,0
3613,613,1,1,0,20,2,26,17,16,10,15,16,7,16,13,13,-.0752999999999986,0
3615,613,1,1,0,23,24,28,16,11,14,16,12,6,18,10,11,1.9247,0
3616,613,1,1,0,20,24,28,16,15,12,14,19,6,22,8,13,1.9247,0
3618,613,1,1,0,21,24,26.0753311258278,18,17,15,18,19,7,14,15.3496143958869,8,3.11258278173909E-005,0
3619,613,1,1,0,18,2,25,20,21,25,17,20,7,14,19,16,-1.0753,0
3620,613,1,1,0,20,24,26.0753311258278,17.2334465195246,15.0244667503137,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13.9993846153846,3.11258278173909E-005,0
3625,613,1,1,0,27,24,26,12,16,17,16,25,9,16,15,13,-.0752999999999986,0
3626,613,1,1,0,18,18,26,18,17,16,21,19,10,16,21,17,-.0752999999999986,0
3627,613,1,1,0,20,4,23,18,14,14,17,20,8,18,10,17,-3.0753,0
3628,613,1,1,0,18,24,25,18,17,14,17,21,8,16,17,15,-1.0753,0
3631,613,1,1,0,18,18,26,25,18,14,21,18,7.22775510204082,17,20,13,-.0752999999999986,0
3632,613,1,1,0,19,4,24,15,14,14,15,18,7,16,15,13,-2.0753,0
3634,613,1,1,0,23,18,26,20,15,8,16,14,5,9,27,9,-.0752999999999986,0
3636,613,1,1,0,19,24,21,25,17,18,18,15,10,12,21,17,-5.0753,0
3639,613,1,1,0,27,24,33,24,8,10,19,15,6,16,21,11,6.9247,0
3640,613,1,1,0,33,24,34,13,9,8,12,10,5,22,9,8,7.9247,0
3641,613,1,1,0,21,24,25,22,16,21,16,17,8,11,18,20,-1.0753,0
3643,613,1,1,0,21,8.5,25,16,11,16,15,25,5,16,15,14,-1.0753,0
3644,613,1,1,0,27,18,25,17,14,16,16,22,5,16,17,8,-1.0753,0
3645,613,1,1,0,23,18,26,19,19,14,14,20,8,18,10,8,-.0752999999999986,0
3646,613,1,1,0,18,18,23,18,15,19,17,24,7,18,10,16,-3.0753,0
3647,613,1,1,0,33,24,30,20,11,12,15,22,9,18,13,8,3.9247,0
3648,613,1,1,0,18,24,30,11,10,8,14,19,5,20,9,8,3.9247,0
3651,613,1,1,0,18,24,27,15,16,10,18,17,9,18,10,11,.924700000000001,0
3652,613,1,1,0,23,24,32,18,13,9,17,13,8,15,22,8,5.9247,0
3654,613,1,1,0,21,18,26,11,10,19,19,28,8,19,10,14,-.0752999999999986,0
3655,613,1,1,0,23,8.5,27,13,14,14,17,20,7,17,8,16,.924700000000001,0
3656,613,1,1,0,27,2,24,21,18,15,19,21,8,12,18,14,-2.0753,0
3657,613,1,1,0,33,18,28,18,13,18,12,16,7,13,15,9,1.9247,0
3661,613,1,1,0,33,24,25,27,20,18,18,28,9,13,17,12,-1.0753,0
3662,613,1,1,0,20.8234575442883,18,26,15,14,15,18,30,7,17,15,15,-.0752999999999986,0
3663,613,1,1,0,20,24,30,11,14,14,15,19.6080066722269,5,18,12,12,3.9247,0
3665,613,1,1,0,21,18,26,20,17,20,21,24,8,15,17,11,-.0752999999999986,0
3666,613,1,1,0,27,24,22,23,20,26,21,31,10,13,23,22,-4.0753,0
3668,613,1,1,0,23,24,21,23,13,16,19,29,10,15,27,20,-5.0753,0
3669,613,1,1,0,20,24,22,23,15,17,21,26,9,20,11,18,-4.0753,0
3673,613,1,1,0,27,2,25,25,21,24,22,18,8,14,20,17,-1.0753,0
3682,613,1,1,0,19,24,25,20,14,15,15,21,8,19,13,14,-1.0753,0
3683,613,1,1,0,20,24,30,9,11,8,13,21,4,18,10,9,3.9247,0
3686,613,1,1,0,19,18,28,17,13,9,15,17,8,18,10,11,1.9247,0
3688,613,1,1,0,23,24,24,22,17,11,19,24,11,15,15,16,-2.0753,0
3689,613,1,1,0,18,24,21,22,20,15,22,21,11,14,15,19,-5.0753,0
3690,613,1,1,0,21,24,21,20,17,14,21,17,8,13,17,15,-5.0753,0
3691,613,1,1,0,19,24,27,15,12,13,21,22,13,21,21,16,.924700000000001,0
3692,613,1,1,0,18,12,26.0753311258278,17.2334465195246,15.0244667503137,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13.9993846153846,3.11258278173909E-005,0
3694,613,1,1,0,19,24,32,12,11,12,16,19.6080066722269,4,16,12,18,5.9247,0
3701,613,1,1,0,27,18,27,19,19,16,15,17,6,17,14,8,.924700000000001,0
3702,613,1,1,0,27,24,28,17,13,10,14,15,6,11,14,12,1.9247,0
3703,613,1,1,0,20,18,27,12,13,15,14,19,9,23,8,11,.924700000000001,0
3704,613,1,1,0,20,24,28,16,12,14,17,19,7,22,8,11,1.9247,0
3705,613,1,1,0,20,.6,26.0753311258278,17.2334465195246,15.0244667503137,18,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13.9993846153846,3.11258278173909E-005,0
3706,613,1,1,0,19,8.5,29,14,10,14.4806324110672,21,18,8,12,14,10,2.9247,0
3712,613,1,1,0,27,24,25,23,19,19,18,17,11,18,15,17,-1.0753,0
3714,613,1,1,0,23,24,25,20,16,13,22,19,8,14,17,8,-1.0753,0
3720,613,1,1,0,23,24,23,22,15,18,17,17,9,16,13,17,-3.0753,0
3721,613,1,1,0,27,8.5,24,15,15,15,16,17,8,18,13,15,-2.0753,0
3724,613,1,1,0,19,8.5,27,24,19,18,19,17,7,12,18,19,.924700000000001,0
3728,613,1,1,0,20,24,28,11,13,14,16,21,5,21,8,12,1.9247,0
3730,613,1,1,0,23,8.5,24,16,11,12,21,22,11,13,20,17,-2.0753,0
3731,613,1,1,0,18,8.5,29,11,9,15,16.7000828500414,17,5,17,14,15,2.9247,0
3732,613,1,1,0,21,18,24,19,17,16,17,22,8,15,16,18,-2.0753,0
3733,613,1,1,0,23,24,27,16,16,13,17,21,8,12,16,8,.924700000000001,0
3734,613,1,1,0,19,24,30,13,13,11,17,17,6,23,8,8,3.9247,0
3747,614,1,1,0,19,24,23,18,17,17,20,17,8,11,18,13,-3.0753,0
3755,614,1,1,0,19,18,26,17,15,9,18,19,9,13,15,16,-.0752999999999986,0
3758,614,1,1,0,19,24,29,11,13,9,17,24,4,20,8,16,2.9247,0
3759,614,1,1,0,21,4,28,14,10,11,18,22,4,23,8,13,1.9247,0
3764,614,1,1,0,19,24,28,17,14,18,15,10,6,18,14,16,1.9247,0
3766,614,1,1,0,19,12,26,15,19,11,10,16,8,9,14,27,-.0752999999999986,0
3767,614,1,1,0,19,4,25,26,15.0244667503137,16,19,17,7,19,19,19,-1.0753,0
3770,614,1,1,0,19,18,25,22,13,17,21,24,8,17,13,15,-1.0753,0
3774,614,1,1,0,20,8.5,27,15,15,14,14,14,7,15,11,14,.924700000000001,0
3778,614,1,1,0,20,4,26,22,17,15,19,19,9,12,18,18,-.0752999999999986,0
3782,614,1,1,0,19,18,26,21,19,15,22,24,9,16,23,22,-.0752999999999986,0
3788,614,1,1,0,19,24,28,19,15,19,16.7000828500414,18,8,14,18,17,1.9247,0
3790,614,1,1,0,19,2,21,12,19,15,16,17,7,15,11,24,-5.0753,0
3796,614,1,1,0,19,12,21,25,20,19,21,27,14,12,27,19,-5.0753,0
3797,614,1,1,0,19,8.5,24,16,16,13,19,22,9,15,12,18,-2.0753,0
3802,614,1,1,0,20.8234575442883,18,25,23,17,16,18,19,7,14,19,18,-1.0753,0
3808,614,1,1,0,20,24,17,18,20,23,11,20,11,17,20,14,-9.0753,0
3815,614,1,1,0,19,2,26,19,21,14,20,28,9,14,11,18,-.0752999999999986,0
3822,614,1,1,0,19,24,27,9,17,9,15,8,7,14,14,13.9993846153846,.924700000000001,0
3829,614,1,1,0,19,24,27,16,17,11,16,21,6,16,18,17,.924700000000001,0
3840,614,1,0,0,19,24,26,17,15,12,15,15,7,15,20,15,-.0752999999999986,0
3841,614,1,1,0,20,4,22,23,19,12,18,21,7,11,19,13.9993846153846,-4.0753,0
3842,614,1,1,0,23,24,25,22,17,17,21,24,9,20,10,8,-1.0753,0
3843,614,1,1,0,19,24,24,18,15,16,19,22,8,12,15,20,-2.0753,0
3844,614,1,1,0,19,8.5,26,22,16,12,20,23,9,18,16,19,-.0752999999999986,0
3845,614,1,1,0,19,24,25,13,13,18,18,21,5,15,16,17,-1.0753,0
3849,614,1,1,0,19,4,22,22,18,23,21,19.6080066722269,9,11,18,23,-4.0753,0
3850,614,1,1,0,19,18,23,26,14,13,21,23,10,14,21,19,-3.0753,0
3858,614,1,1,0,19,24,26,17.2334465195246,19,11,18,18,9,19,18,17,-.0752999999999986,0
3863,614,1,1,0,19,4,24,18,17,12,16,15,9,15,13,18,-2.0753,0
3866,614,1,1,0,19,4,29,19,18,14,21,32,9,13,16,14,2.9247,0
3870,614,1,1,0,19,8.5,27,13,14,13,13,17,6,18,10,10,.924700000000001,0
3874,614,1,1,0,19,4,25,12,11,10,16.7000828500414,17,5,11,12,13,-1.0753,0
3877,614,1,1,0,20,4,23,17,11,25,17,18,11,14,18,16,-3.0753,0
3878,614,1,1,0,19,24,28,10,11,9,12,15,5,19,13,15,1.9247,0
3882,614,1,1,0,19,18,20,19,17,23,21,19,12,14,23,17,-6.0753,0
3884,614,1,1,0,18,24,32,15,11,8,15,19.6080066722269,4,16,9,15,5.9247,0
3890,614,1,1,0,19,.6,20,21,20,16,24,21,10,14,20,17,-6.0753,0
3891,614,1,1,0,19,4,32,9,10,8,14,16,4,15,8,11,5.9247,0
3899,614,1,1,0,19,1,22,20,16,15,20,20,8,14,19,15,-4.0753,0
3900,614,1,1,0,19,24,26,16,13,25,18,19,8,23,15,19,-.0752999999999986,0
3902,614,1,1,0,20,4,25,18,17,17,20,26,9,16,17,15,-1.0753,0
3903,614,1,1,0,19,24,19,25,18,17,23,23,11,14,21,19,-7.0753,0
3904,614,1,1,0,20,18,22,17.2334465195246,12,10,16.7000828500414,17,7,13,10,13,-4.0753,0
3912,614,1,1,0,20,18,24,17,16,14,15,17,9,15,17,14,-2.0753,0
3916,614,1,1,0,20,2,19,20,22,22,23,19,8,17,24,24,-7.0753,0
3919,614,1,1,0,19,4,26,17,17,14,20,23,11,15,17,14,-.0752999999999986,0
3926,614,1,1,0,18,4,24,17.2334465195246,20,14.4806324110672,25,21,10,13,21,26,-2.0753,0
3927,614,1,1,0,23,24,29,21,14,11,14,14,7.22775510204082,17,14,21,2.9247,0
3929,614,1,1,0,20,24,25,23,18,9,21,28,10,18,17,19,-1.0753,0
3930,614,1,1,0,23,4,31,21,16,17,19,18,10,12,21,17,4.9247,0
3932,614,1,1,0,18,8.5,25,10,14,15,16,11,4,13,19,8,-1.0753,0
3933,614,1,1,0,19,18,21,24,21,22,22,22,11,15,18,10,-5.0753,0
3937,614,1,1,0,18,8.5,28,10,10,9,15,13,4,21,8,12,1.9247,0
3941,614,1,1,0,19,1,24,18,16,25,27,19.6080066722269,8,15,20,16,-2.0753,0
3942,614,1,1,0,19,24,23,15,12,8,17,23,5,21,11,17,-3.0753,0
9192,627,1,1,0,23,18,32,11,13,12,13,13,4,21,11,9,5.9247,0
9193,627,1,1,0,23,24,35,10,14,11,17,21,4,17,8,8,8.9247,0
9194,627,1,1,0,23,4,27,15,15,12,15,18,7,21,11,11,.924700000000001,0
10478,632,1,1,0,20,4,21,20,16,11,21,24,8,18,21,18,-5.0753,0
10492,632,1,1,0,23,24,27,14,12,9,21,17,7,13,8,11,.924700000000001,0
10503,632,1,1,0,20,24,29,12,10,9,17,21,7,18,8,8,2.9247,0
10506,632,1,1,0,19,24,26,11,10,12,14,20,4,18,8,11,-.0752999999999986,0
10514,632,1,1,0,23,24,27,20,13,16,15,21,6,19,10,14,.924700000000001,0
10522,632,1,1,0,23,8.5,24,18,15,14,19,21,7,15,16,12,-2.0753,0
10544,632,1,1,0,18,12,26,12,13,10,15,11,5,16,11,14,-.0752999999999986,0
10548,632,1,1,0,19,.6,29,18,14,14,14,11,7,10,18,18,2.9247,0
10552,632,1,1,0,19,4,20,27,20,19,24,24,11,14,29,11,-6.0753,0
10554,632,1,1,0,19,18,26,22,18,16,17,24,11,20,14,10,-.0752999999999986,0
10555,632,1,1,0,19,24,27,18,18,14,17,21,8,16,14,13,.924700000000001,0
10558,632,1,1,0,19,18,24,14,17,24,14,20,8,19,10,8,-2.0753,0
10563,632,1,1,0,19,12,25,18,17,9,18,24,8,18,12,9,-1.0753,0
10568,632,1,1,0,19,24,23,24,19,21,16.7000828500414,24,12,17,18,11,-3.0753,0
10579,632,1,1,0,18,24,25,19,16,17,20,27,6,18,26,13,-1.0753,0
10651,632,1,1,0,19,4,32,13,11,14,16,16,7,12,15,8,5.9247,0
10652,632,1,1,0,19,24,24,24,17,17,19,16,9,12,20,11,-2.0753,0
10690,632,1,1,0,19,24,27,19,14,17,22,24,10,15,20,9,.924700000000001,0
10693,632,1,1,0,19,18,22,19,14,17,19,25,10,14,20,12,-4.0753,0
10703,632,1,1,0,21,12,22,23,16,12,25,29,11,9,22,12,-4.0753,0
10712,632,1,1,0,19,18,28,12,13,20,17,19,5,21,10,13,1.9247,0
10714,632,1,1,0,21,24,20,17.2334465195246,17,14.4806324110672,22,19.6080066722269,12,9,15.3496143958869,13.9993846153846,-6.0753,0
10715,632,1,1,0,19,12,23,19,14,17,17,20,6,18,14,17,-3.0753,0
10718,632,1,1,0,19,12,24,16,17,13,17,22,11,14,13,13,-2.0753,0
10749,632,1,1,0,19,12,29,11,10,29,16,11,6,15,8,14,2.9247,0
10752,632,1,1,0,19,24,27,12,11,11,17,19,5,24,8,8,.924700000000001,0
10760,632,1,1,0,21,4,25,20,18,15,19,19,8,9,20,9,-1.0753,0
10767,632,1,1,0,21,24,35,11,10,8,14,12,4,18,8,13,8.9247,0
10769,632,1,1,0,27,8.5,26,19,14,14,18,12,7,11,21,10,-.0752999999999986,0
10775,632,1,1,0,19,24,27,16,15,20,16,24,5,15,17,11,.924700000000001,0
10782,632,1,1,0,19,18,22,23,17,15,21,21,10,15.6115351993215,21,13.9993846153846,-4.0753,0
10789,632,1,1,0,18,18,26,16,19,16,21,19,9,16,15,18,-.0752999999999986,0
10794,632,1,1,0,45,18,24,19,13,14,14,20,6,18,14,9,-2.0753,0
10795,632,1,1,0,23,18,31,11,12,10,17,21,6,21,8,10,4.9247,0
10797,632,1,1,0,19,24,19,13,17,10,18,19,9,18,15.3496143958869,8,-7.0753,0
10798,632,1,1,0,23,24,33,11,11,12,14,14,4,19,8,11,6.9247,0
10800,632,1,1,0,21,24,24,23,13,23,25,27,12,11,25,12,-2.0753,0
10805,632,1,1,0,19,.6,18,17.2334465195246,20,20,16.7000828500414,11,5,15.6115351993215,17,17,-8.0753,0
10815,632,1,1,0,20,24,26,17.2334465195246,12,14.4806324110672,23,19.6080066722269,11,9,15.3496143958869,13.9993846153846,-.0752999999999986,0
10862,632,1,1,0,19,8.5,28,11,11,8,14,18,6,17,10,11,1.9247,0
10864,632,1,1,0,19,4,28,11,15,10,17,13,5,9,19,17,1.9247,0
10868,632,1,1,0,19,13.3032903225806,24,12,16,14,20,25,6,19,10,11,-2.0753,0
10870,632,1,1,0,20,8.5,29,16,13,10,15,21,5,14,10,11,2.9247,0
10875,632,1,1,0,20.8234575442883,24,21,26,19,16,21,21,10,15,24,8,-5.0753,0
10889,632,1,1,0,18,18,16,15,20,19,16,16,8,14,13,11,-10.0753,0
10899,632,1,1,0,19,24,30,10,12,10,14,19,4,24,8,14,3.9247,0
10905,632,1,1,0,19,24,24,11,14,14,18,23,5,18,9,12,-2.0753,0
10909,632,1,1,0,19,8.5,29,10,10,9,14,15,5,18,8,8,2.9247,0
10910,632,1,1,0,19,8.5,25,17,17,14,19,16,9,12,15,14,-1.0753,0
10911,632,1,1,0,21,8.5,25,27,19,8,21,28,10,9,23,17,-1.0753,0
10912,632,1,1,0,19,4,26,15,13,15,15,20,4,13,13,10,-.0752999999999986,0
10914,632,1,0,0,20,24,27,22,18,17,20,15,8,15,19,19,.924700000000001,0
10915,632,1,1,0,19,8.5,20,15,13,18,19,20,9,12,22,20,-6.0753,0
10916,632,1,1,0,19,24,23,22,18,16,16,16,7,16,15,16,-3.0753,0
30001,701,1,1,0,33,24,29,22,9,14,13,15,4,11,22,11,2.9247,0
30002,701,1,1,0,33,24,29,11,8,8,14,12,4,21,11,11,2.9247,0
30003,701,1,1,0,45,18,29,17,13,11,16,24,4,18,11,11,2.9247,0
30003,701,1,1,0,27,8.5,26.0753311258278,17.2334465195246,15,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,17,3.11258278173909E-005,0
30004,701,1,1,0,27,24,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,17,3.11258278173909E-005,0
30007,701,1,1,0,21,12,25,19,17,13,19,19,8,12,18,15,-1.0753,0
30008,701,1,1,0,33,24,26.0753311258278,17.2334465195246,14,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,14,3.11258278173909E-005,0
30008,701,1,1,0,21,4,26,19,16,13,19,21,8,14,16,16,-.0752999999999986,0
30010,701,1,1,0,19,12,26.0753311258278,17.2334465195246,9,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,0
30011,701,1,1,0,19,2,26.0753311258278,17.2334465195246,13,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,0
30014,701,1,1,0,20,2,24,23,18,15,18,23,8,15,16,13,-2.0753,0
30015,701,1,1,0,20.8234575442883,24,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,17,3.11258278173909E-005,0
